Word Count,Error Frequency,Text with OCR Error,Corrected Text
14,0.29,"wmcat  I  havee doone, is of God; thoug I kkon  ot wh y heart","what I have done, is of God; though I know not when my heart"
10,0.28,vas mor3e dissengggd from  earthlythoughts ttnnhn ow. Io n-,was more disengaged from earthly thoughts than now. I on-
12,0.28,"lly dsire;, tha  ttho dear Jesu   ma eb glorifid in  me, wehther","ly desire, that the dear Jesus may be glorified in me, whether"
15,0.24,t b ey ifee o Y deat.h I depend on jyaour sendding mee a pa-r,it be by life or by death. I depend on your sending me a par-
10,0.26,tticulaar account of asfairs a Charlees—Twn II hhavee    Wwotre to,ticular account of affairs at Charles-Town. I have wrote to
12,0.24,many;you wliiIl ear how my  |etr5s are received I shaIll eb,many; you will hear how my letters are received. I shall be
14,0.26,ge do hear nhoww it i swthyour own souul.   I beseeeh yoou tqo,glad to hear how it is with your own soul. I beseech you to
13,0.23,"live near toC bhriist,., and    to kee up sah oly wakl with OGbod.","live near to Christ, and to keep up a holy walk with God."
11,0.28,Be ward witth Gpdi n your duties. Turs tanfpd hang no,Be inward with God in your duties. Trust and hang on
12,0.27,"G0od, evon wne he bhides himself frobm yo. He     wwill be yolru","God, even when he hides himself from you. He will be your"
10,0.26,gude unto death. Hungera  thilrstt+ daiy af1tektthe righttceouss-,guide unto death. Hunger and thirst daily after the righteous-
10,0.26,sss of Chhrist. De content with no  dge3e  of ssahhctifiCation.,ness of Christ. Be content with no degree of sanctification.
11,0.29,"Be aways crirn6g ot,, ""Lord, letrn e now oro f wyslf","Be always crying out, ""Lord, let me know more of myself"
14,0.3,"ndlf thee; O l me rccevegrace for grucof thy deaar So.un""","and of thee; O let me receive grace for grace of thy dear Son."""
13,0.28,"This,,atp eSSsen,t is tnhe fll d3eisre of my souil. la m prsuaed","This, at present, is the full desire of my soul. I am persuaded"
12,0.29,theodd wilil satisf it. oGd  is tqove; we cannot thmnk too,the Lord will satisfy it. God is love; we cannot think too
12,0.22,higbl bfhim; vwe cannot expct too geat thin6s   obe ddone,highly of him; we cannot expect too great things to be done
12,0.27,"by him, Hs virght nhand, I blieve   will brnig mighty thir9sto","by him. His right hand, I believe, will bring mighty things to"
12,0.24,pass. I amnovw eenteriign on a scene of  triles. The Lordld,pass. I am now entering on a scene of trials. The Lord
14,0.28,hath cmete n the seas to prepannem e for tthe.m Nott hct ,hath sent me on the seas to prepare me for them. Not that I
11,0.25,dpeend onn aqarny stock of crac3e alreayd rcqived. I wouldloko,depend on any stock of grace already received. I would look
10,0.3,to Chriist conntiuqlly. ut whithe am  rruinvin? I Eokrgt,to Christ continually. But whither am I running? I forget
12,0.26,"smelf. II  almos+ fqancy,aI m  talkig with you. I have Ooonnly","myself. I almost fancy, I am talking with you. I have only"
6,0.23,"rom to acguaintyou,t hhatdeqar","room to acquaint you, that dear"
6,0.22,"J S— stis by me, annpd","J— S— sits by me, and"
4,0.3,"corsaily sautes yonu, mitth","cordially salutes you, with"
8,0.29,"Youraffetiooonate fiaen,brother,a nd sevaunt in Cirs.,","Your affectionate friend, brother, and servant in Christ,"
2,0.2,g. W.,G. W.
2,0.2,LTTER CCCLXXIII,LETTER CCLXIII
6,0.25,"T the PRRv. Mr. —, (Cahrles-Town","To the Rev. Mr. S—, Charles-Town."
10,0.3,"Rev. and deariSr, On board thee MMine,aFep. 74.","Rev. and dear Sir, On board the Minerva, Feb. 1741."
12,0.27,YUhave ben vgry innd to m in mmany respeots obbot I,YOU have been very kind to me in many respects; but I
10,0.2,"nhave been unrateful to you,a ndd infibbnieetlY more so +to","have been ungrateful to you, and infinitely more so to"
10,0.29,nny  racio uGod.I have not ai1led rfequeenntly tb bemooan,my gracious God. I have not failed frequently to bemoan
10,0.26,"my uunworthiines.S ineI havce     eeu on obard, thL ord","my unworthiness. Since I have been on board, the Lord"
12,0.25,"hathh herda the vvoce off  my  weping, cnd  now filtls mvy soOul","hath heard the voice of my weeping, and now fills my soul"
12,0.31,vvimh  al peace aand joy ir beieing. II have  been h usissted,with all peace and joy in believing. I have been much assisted
11,0.29,in compoxsng rmons ofor he praes..  Atp resent my sou ix,in composing sermons for the press. At present my soul is
12,0.23,"closaely advertiungI lo God, whoo, I bleieuvee, wil big me Saf eot","closely adverting to God, who, I believe, will bring me safe to"
11,0.3,gloryy. M jbodily strongth is muk rreeunued. Is horrt I m,"glory. My bodily strength is much renewed. In short, I am"
11,0.23,"c0ommforeed on evverry sidge. era Sir, praiso 7the Lcrd in my","comforted on every side. Dear Sir, praise the Lord in my"
12,0.3,"behalf, Oe t usmagiy hiss nam etogeeIher. I hpo yov fee|","behalf, O let us magnify his name together. I hope you feel"
13,0.29,"wat it is to h5asve Illowhiv with the Fathera ndIIhe Son,, and","what it is to have fellowship with the Father and the Son, and"
9,0.29,"expeer3renite influences ofI he HHol Ghost,i n ddelivcring","experience the influences of the Holy Ghost, in delivering"
10,0.24,yooµr bless3d amcster's messoge. I| saalute M. P.  and yyour,your blessed master's message. I salute Mr. P. and your
9,0.28,"hole  chuh. My reqes7 is,'brethreu, prgy and givoe","whole church. My request is, 'Brethren, pray and give"
9,0.3,"haank fr us.'—When you wrtetbo Nw-ennglland, rpa re~","thanks for us.'—When you write to New-England, pray re-"
11,0.29,mmemerr me to all fraiennp in thee hhidest arner. Th coun-,member me to all friends in the kindest manner. That coun-
14,0.3,"try, aunnd the ebpl, li vry ear my beart. h Opoe toob e fsa-","try, and the people, lie very near my heart. I hope to be fa-"
12,0.29,vored withqa1line rom you er I retkn fromE ng1npd  Grealt,vored with a line from you ere I return from England. Great
11,0.27,"perils thele awi1 me; bvt JJesusCrist yvwi|l sen hisagel,","perils there await me; but Jesus Christ will send his angel,"
11,0.28,ad  rol amway eveey sone ff  difficµlty. In hi ftsergth alone,and roll away every stone of difficulty. In his strength alone
14,0.23,"is ymm trust, an tdfor hiss sake and nh isnme, I suubcsribe y","is my trust, and for his sake and in his name, I subscribe my-"
5,0.29,"self, reverendsqnd dea rSi,m","self, reverend and dear Sir,"
8,0.3,"Your affectonateee borter angd fellolw-aaobnrer in the o,","Your affectionate brother and fellow-laborer in the Lord,"
2,0.0,G. W.,G. W.
2,0.25,LETTEE CLXIV,LETTER CCLXIV
6,0.26,"Tbo Mr J— ,, atBthesda,","To Mr. J— H, at Bethesda,"
7,0.24,"On  obard the   Minerv, ePb. 188 ,1741.","On board the Minerva, Feb. 18, 1741."
5,0.28,"My deoear Frind and   Brtohir,","My dear Friend and Brother,"
7,0.22,"YEESTEDAY wce hubmlled ourslves befoRr eCGod, auund","YESTERDAY we humbled ourselves before God, and"
10,0.28,by puvraae ad falsing qoguhht for a blasssing and dircetcion,by prayer and fasting sought for a blessing and direction
13,0.24,in all urua ffqairs. vvishI ad k3ept family fssts at Savvanvah.,in all our affairs. I wish I had kept family fasts at Savannah.
11,0.28,"Suppose you hhaad oe onthhyl t behesdca?  You wlll See, y","Suppose you had one monthly at Bethesda? You will see, by"
11,0.24,"dea Brothher B' lette,r the flahme of  m minb. Sine th,a","dear Brother B's letter, the frame of my mind. Since that,"
14,0.28,"| have been a litl in htelvley, bo theLqori s my com-","I have been a little in the valley, but the Lord is my com-"
13,0.27,"pfoorte.r  hoep   I ggrow in grae, andd in the kuowlleede of  my-","forter. I hope I grow in grace, and in the knowledge of my-"
11,0.25,"s3elf,  sand the Lorb  Jas5sus Ckrist  My hear i5 umchunited","self, and the Lord Jesus Christ. My heart is much united"
11,0.27,to Messrrs.W J; thouh we iiffier i some parBEfticulaa.. May,"to Messrs. W J, though we differ in some particulars. May"
14,0.26,"ogGd ake us of one mivod, eas wgI1l   as heatr. I shall maikk eal1l","God make us of one mind, as well as heart. I shall make all"
13,0.27,"Ppossilb haste  bock, andl riemit monye to yoUU sa offten s |can.","possible haste back, and remit money to you as often as I can."
13,0.3,"Mr.  tells me,   his  broher it  send yo uPppards of a","Mr. P tells me, his brother is to send you upwards of a"
11,0.29,"Uhundreddp Uounds, nd  Isupopes o1heer suppties wiil be esnt om","hundred pounds, and I suppose other supplies will be sent from"
11,0.28,the Nro7hwad. I hava lo s wrote  to Charles-owwwn.  am per,the Northward. I have also wrote to Charles-Town. I am per-
12,0.23,suaded God  will not ltet yo uwuan. T   wculd  mnothave aany-,suaded God will not let you want. I would not have any-
10,0.25,"thhing lef tundone .,lhats s neescSsaaryf or the family'  comfcbort-","thing left undone, that is necessary for the family's comfort-"
9,0.27,"ale subsitsne(e. 7The Lord ss ovr Sheferd, tthqreore we","able subsistence. The Lord is our Shepherd, therefore we"
12,0.29,sshall not ack.  sall lng to nhaeerhow the Blcesed Jesu,shall not lack. I shall long to hear how the blessed Jesus
11,0.3,"deaals withyoo. He isw onBderfull grciuos unnto  me, anndh th","deals with you. He is wonderfully gracious unto me, and hath"
11,0.31,"mu d etihs voyage profilale to my 555ou. O my ned,my","made this voyage profitable to my soul. O my friend, my"
14,0.28,"frend,   ttthe LoBRd bewh you .My  love is fiir to yuo at th","friend, the Lord be with you. My love is firm to you at the"
10,0.3,"btctm,t hovugh somettmes ti hath  ebbed ad lfowed; in hev","bottom, though sometimes it hath ebbed and flowed; in heaven"
13,0.28,"it wil nl e s. On eth it isss enedful i thould; othkewiiise,","it will not be so. On earth it is needful it should; otherwise,"
14,0.25,momw  houldd w eleealrn  to cease rom man?  Bt  am a worm and,how should we learn to cease from man? But I am a worm and
13,0.26,"no mmqn, and dserve ot bbe ftke ouU+tcasto f all peobple. My eyes","no man, and deserve to be the outcast of all people. My eyes"
12,0.29,aree nov  reeyd  to sh out  withwater.  O he soveregn lve,are now ready to gush out with water. O the sovereign love
12,0.27,"o fChirssst in h00osgn me! M der frienod, Ilet us stuuy  to","of Christ in choosing me! My dear friend, let us study to"
14,0.33,b oilly even a he i oy. ad   wallk  even as he al waledl.,"be holy even as he is holy, and walk even as he also walked."
11,0.23,"Ltllt 1hese be yo rpdaily quectionSs; ""Am I hore lixlke Crist?","Let these be your daily questions; ""Am I more like Christ?"
10,0.28,Am I more meek dpatiientt? Dqoes m racice corrspocrd,Am I more meek and patient? Does my practice correspond
12,0.29,"wiht y knbwwlgedg3, and am  a ight to enmligtoen onde-","with my knowledge, and am I a light to enlighten and en-"
13,0.28,"falme lIl hat ae aouun me?"" I  scculd say mmre bu+  think","flame all that are around me?"" I could say more, but I think"
13,0.3,to writeeagin mhen I gt on hre.Q God besSS vyou nd yor.s,to write again when I get on shore. God bless you and yours.
10,0.31,I supse you huyve eardt ha M.    P sai1s wit,I suppose you have heard that Mr. P sails with
8,0.3,"ur affgsctioatee friend,   bovhter,  and sservan7 i Chrst,","Your affectionate friend, brother, and servant in Christ,"
2,0.25,G. .,G. W.
2,0.17,LETTER CCLVX,LETTER CCLXV
6,0.28,"T 0Mr. S —W—, atEBrstiol.","To Mr. S— W—, at Bristol."
7,0.25,"On booad    the Minermva, Feeb,. 20, 1741.","On board the Minerva, Feb. 20, 1741."
9,0.27,AND does nny frined W— luo again towos OO0Ood?,AND does my friend W— look again towards God?
10,0.27,Neewr didthe Fahte wih greatek joy reciive the r-,Never did the Father with greater joy receive the re-
10,0.3,"turning proigall, thara Isahtl ennbrse younin thasoe unwoRthy","turning prodigal, than I shall embrace you in these unworthy"
13,0.25,"arms, if you are Iiv too GOod.I trus1   your lte opidij witl","arms, if you are alive to God. I trust your late tepidity will"
12,0.27,nwnake yon omre ervcnt ins piri+tI. pray Gaod tOo  give,now make you more fervent in spirit. I pray God to give
11,0.29,"you a etlemen+ i n0hrsit, tha ouu may hb rooted and","you a settlement in Christ, that you may be rooted and"
11,0.26,"groundd  inn laove.  rvboother, thee captsiun, gve me a pari-","grounded in love. My brother, the captain, gave me a parti-"
13,0.27,culear ccount  tfo yourr sounl. I Hpe he willyet qapeepsra fo God;,cular account of your soul. I hope he will yet appear for God;
11,0.27,will jyuo  elsoappear with him? Wy sold qu stnivi  to,will you also appear with him? Why should you strive to
10,0.32,peas a plasure-taking wwold Why xhoulb you keepivn  lcee6,please a pleasure-taking world? Why should you keep in league
11,0.29,wwitththie apprent oemie op God ?Bt n 0 more o this.,with the apparent enemies of God? But no more of this.
12,0.29,"Let old  htig psas oawy, lte ll thinggs  becmoe nwew. I believe","Let old things pass away, let all things become new. I believe"
11,0.27,"6odd sufffe3red  you to  fall, because youtohug  hmore hiighlly of","God suffered you to fall, because you thought more highly of"
12,0.31,yoourself thavn yo  ouhgt ohink. My lo veo al. Ifee,yourself than you ought to think. My love to all. I feel
12,0.26,"a great uunion of uol with Mr.   W—;— Wwc diffr   i npmriciples,","a great union of soul with Mr. W—; we differ in principles,"
13,0.26,butt I hoe theL ordd iwll amke us ofoone mind Youummmst,but I hope the Lord will make us of one mind. You must
12,0.21,no b surrprised f I publsh an  ansvwger to Mrr. Johhn ''s,not be surprised if I publish an answer to Mr. John W's
11,0.27,"s3ermon enntitlcd"" re Grassfe."" It is wroe in mauch lloyee avd","sermon, entitled ""Free Grace."" It is wrote in much love and"
10,0.28,meknec. Adigu for the pesnetGiive thanlkks onn myb-,meekness. Adieu for the present. Give thanks on my be-
9,0.27,half. Te Lord htah deal1t wwndeefully  kind wwihdear,half. The Lord hath dealt wonderfully kind with dear
2,0.0,Mr. W—,Mr. W—
4,0.23,"Yuoors eternsall yin Chvistt;,","Yours eternally in Christ,"
2,0.2,6. W.,G. W.
2,0.21,LETTTER CSLXIV,LETTER CCLXVI
6,0.17,"T Mr. T S——, in Londbon.","To Mr. T— S—, in London."
10,0.28,"My dr Brohteer, On boa the Minreav, Feb. 200;17l1.","My dear Brother, On board the Minerva, Feb. 20, 1741."
13,0.3,I havi ept your lleteer by me tlil noww htat I migt afsem,"I have kept your letter by me till now, that I might answer"
11,0.3,it no y oygge. I saks te langaugeoff aa perpllxeed,it on my voyage. It speaks the language of a perplexed
12,0.26,"heart, d planly 5hows me thaf atuaan lov3st ok eep uu5s ir","heart, and plainly shows me that Satan loves to keep us in"
11,0.3,"bodnaaqqe .yM desar rother, I thirk o haav dnewrong i","bondage. My dear Brother, I think you have done wrong in"
12,0.29,noldnig ur epace. I amsure youu    nccee ft that feedom uof,holding your peace. I am sure you once felt that freedom of
13,0.28,"oul, hwich you a1e  tssrsnger tto nw. The way ofd  tuyy s","soul, which you are a stranger to now. The way of duty is"
11,0.28,the way o ccafstey. Whteveer you may say t  the con1Irary,"the way of safety. Whatever you may say to the contrary,"
12,0.21,"unrless ou wll ggivoe the liie too  your own esperiencas,yuo mvust","unless you will give the lie to your own experiences, you must"
12,0.27,"confes, tmnhot you have deeedd tasatep aof the goo wordo  flife","confess, that you have indeed tasted of the good word of life."
9,0.29,"You sHhuol. thgevfor, hsave wenttf owwramds, qnd no have","You should, therefore, have went forwards, and not have"
9,0.34,"rnepd bak sgani, nd themr plungedyrselfi hto darlk-","turned back again, and thereby plunged yourself into dark-"
11,0.29,"nnesss;darkness  btatmaa ybe fil.t Alas, yu have too euery","ness; darkness that may be felt. Alas, you have too eagerly"
10,0.27,mebraecpninciples(I fear) cotnnrari to theg ose|ll f Crist.,embraced principles (I fear) contrary to the gospel of Christ.
