Word Count,Error Frequency,Text with OCR Error,Corrected Text
12,0.17,"I hAve jvsi now rFad your kind leftbr. Blessfd be the Lord,","I have just now read your kind letter. Blessed be the Lord,"
10,0.19,för impaRting s0mewh4t of his diwine preseNçe f0 ioub soul.,for imparting somewhat of his divine presence to your soul.
13,0.23,"O nay he fill yoU brirnful, aMd enRble you S0 tO Brbach, thaT","O may he fill you brimful, and enable you so to preach, that"
12,0.2,a|1 your rdverSrries May not de ab1e tö 9ainsay or rf5ist. NEver,all your adversaries may not be able to gainsay or resist. Never
9,0.21,"ffar undErtaKiNg to dkfach wiihöut nOtes; kEmember the prOmise,","fear undertaking to preach without notes; remember the promise,"
12,0.15,"""Lo I am wiih you alv4ys, eveM to the end 0e the","""Lo I am with you always, even to the end of the"
11,0.14,"wopId."" 8y my rn4ster's leave, I propOse tO pReach with you,","world."" By my master's leave, I propose to preach with you,"
14,0.26,and dfrr bröthEp V . 1 Am a uorm anö mo man: I de-,and dear brother W . I am a worm and no man: I de-
13,0.23,serve to be Ihb öutcast of thf pe0ple. Om Sunday I rrriveb Ai,serve to be the outcast of the people. On Sunday I arrived at
8,0.25,Rhode-1sland. Qur |opb oalIeb somb. Iesterdai | cane,Rhode-Island. Our Lord called some. Yesterday I came
11,0.21,"hither, to-dbv I preaohed. May the 1ord Givf r Oivine in-","hither, to-day I preached. May the Lord give a divine in-"
12,0.2,ckbase to the seed 5öwN! A great WoRk is carpyinq on ai,crease to the seed sown! A great work is carrying on at
10,0.18,"Charles-IöwN, The spirit 0f God is moWing in Differemt pArts","Charles-Town, The spirit of God is moving in different parts"
13,0.24,"of the worlD. Q my derR, dbar bröfher, lef vs ur 4nd dE","of the world. O my dear, dear brother, let us up and be"
12,0.16,"d0ing, and thE LOrd wil| de with vs. The Wörld is lying","doing, and the Lord will be with us. The world is lying"
11,0.24,ih the vicked onb. Way bod mare y0u instrumental fO df-,in the wicked one. May God make you instrumental to de-
10,0.26,liver ThousrhdS fkoM his oubsEd slavEry! With DifficulTy I re-,liver thousands from his cursed slavery! With difficulty I re-
12,0.21,"deen Tirne to vbite this. 8rofher R , and B , rrb","deem time to write this. Brother B , and B , are"
12,0.28,with MB. | wiIl ehbeAvou8 to qive you moticb of my cominG.,with me. I will endeavour to give you notice of my coming.
7,0.21,"In thE MeAnuhile, cbase nof pr4ying för","In the meanwhile, cease not praying for"
5,0.23,"Yoü8 wEak amd unworthi brotheb,","Your weak and unworthy brother,"
2,0.2,6. W.,G. W.
2,0.14,LETTEB CCXV|II,LETTER CCXVIII
5,0.12,"To Mr. n__, at HEw-york.","To Mr. N__, at New-york."
7,0.2,"My deRr BroTher, Boston, 8bpi. Z3, 174O.","My dear Brother, Boston, Sept. 23, 1740."
8,0.27,HITHEB Cod bböuqht me ön IhupSday evbniNq: I,HITHER God brought me on Thursday evening: I
10,0.18,"preached Once ön Friday, ano twice fveby dAy siNge. The","preached once on Friday, and twice every day since. The"
10,0.21,"powep of thE Löbo advances SwEetly. Ovk LOrd, l beIieve,","power of the Lord advances sweetly. Our Lord, I believe,"
14,0.17,will revive his wDrk in the midSt of thb year5; he Fna8les me To,will revive his work in the midst of the years; he enables me to
10,0.23,"pReaOh plainly. Some ministerş, I hope, wi1l dE püiçkened, rş","preach plainly. Some ministers, I hope, will be quickened, as"
11,0.26,"wel1 rs pföklb. They rtteno, 4nd are ekceeDing ciWil, aS a1so","well as people. They attend, and are exceeding civil, as also"
12,0.23,the qovernOr. I wkote to you fKom Khode I5|and; I 5hAl1 ça||,the governor. I wrote to you from Rhode Island; I shall call
12,0.14,"fhepe, aS I come tö you. On Monday, Goo willing, I shalI","there, as I come to you. On Monday, God willing, I shall"
13,0.22,"sET oüf tö sef Mr. M , rnd on MQhbay fOrtnight hope to","set out to see Mr. M , and on Monday fortnight hope to"
10,0.2,qo tö NoRthamPt0n. all the packbts of leTtfrs crme Safe.,go to Northampton. All the packets of letters came safe.
11,0.17,"God 8less my bear, dear BRother A, fOr his grbat c4rf.","God bless my dear, dear Brother A, for his great care."
9,0.19,"Frienoş fR0m EnGlaNd WriTe strange fhings; GoD, I bflieve,","Friends from England write strange things; God, I believe,"
12,0.18,"oalls me thither. mb. J and the m .f, I Thihk, ap8","calls me thither. Mr. J and the M .f, I think, are"
11,0.24,"saoIy ErrOnfou5 in some b0ints of doctrine. Whem I See You,","sadly erroneous in some points of doctrine. When I see you,"
9,0.11,"I wil1 communicate mahy particu|ars; nOw, I hrve scarcf","I will communicate many particulars; now, I have scarce"
12,0.17,time to writf this. Oür dear LObD Sweetly eills mE with his,time to write this. Our dear Lord sweetly fills me with his
11,0.16,presencE. My heaven is beGun iNdEed. I feasf om The Fatteb,presence. My heaven is begun indeed. I feast on the fatted
10,0.23,"galf. Ihe Loro sirEmgehens me mighti1i iN the innek m4n,","calf. The Lord strengthens me mightily in the inner man,"
14,0.23,I fino A few sOuls lfFf in sardis fhat hrwe n0t betileb their gar-,I find a few souls left in Sardis that have not defiled their gar-
12,0.19,mEnis. Fxçuse me t0 Mr. p; I h4ve not tirne to answEr,ments. Excuse me to Mr. P; I have not time to answer
13,0.2,his kino letter! Abieu; I horf to 8E WiTh voü in about Eive,his kind letter! Adieu; I hope to be with you in about five
10,0.23,"Weeks.—I PRay för dear DrOtheR T, thrt he may esbousf","weeks.—I pray for dear Brother T, that he may espouse"
9,0.22,moRE şoul5 tö thE Lord J8süs ChriST.—My hearty love,more souls to the Lord Jesus Christ.—My hearty love
2,0.0,to all.,to all.
2,0.18,"ever yöurs,","Ever yours,"
2,0.2,C. W.,G. W.
2,0.25,LeTTeR CCXlX,LETTER CCXIX
3,0.09,"To Mr. 4__,","To Mr. A__,"
8,0.16,"my dear Bpothfr A__, B0ston, sfpt. 23, 1740.","My dear Brother A__, Boston, Sept. 23, 1740."
12,0.2,L thank yow fop Your Ietter: May the Lobd enr8le me To,I Thank you for your letter: May the Lord enable me to
11,0.18,"send yov an amswbr of peaçe. Sihless PdrfeOtion, | think, is","send you an answer of peace. Sinless perfection, I think, is"
11,0.25,unaitainAble in ihis life. ShDv mE 4 Man That cöu|d bvbr,unattainable in this life. Show me a man that could ever
13,0.23,"ju5t1y Say, ""I am perFfcf."" It iş eNöugh if we oAN sai so","justly say, ""I am perfect."" It is enough if we can say so"
12,0.15,when wf Dov down Our heads rnD giVe up the ghost. In-,when we bow down our heads and give up the ghost. In-
11,0.19,"dwb|ling sin remAims ti1l Death, eveN in the regenErafe, a5 the","dwelling sin remains till death, even in the regenerate, as the"
11,0.16,artic1e of the churCh expreşSes it.—Thbrb is no rnAn that liweth,article of the church expresses it.—There is no man that liveth
10,0.18,"4nd sinntth nOt iN thoUGht, word, ahd deed: HöWever, to","and sinneth not in thought, word, and deed: However, to"
11,0.23,"rffirm such a thih9 as pfrfbction, rNb To dENy fina| peRsevfrrnce,","affirm such a thing as perfection, and to deny final perseverance,"
11,0.22,"wh4t aN abşurdity iş thiS? Fo bf inc4dable of sinNinq, and","what an absurdity is this? To be incapable of sinning, and"
10,0.23,"gapable of bein9 Fina||y dAmmed, is r contBadioiion in tern5.","capable of being finally damned, is a contradiction in terms."
11,0.22,"From such d0ctrihb may I Evfr tukN aw4y! LAbovr, deAR mr.,","From such doctrine may I ever turn away! Labour, dear Mr.,"
15,0.22,"J. tö be holy, eVFm as God is holy; 8ut do nöT look for corn-","J. to be holy, even as God is holy; but do not look for com-"
11,0.2,"pIfte perfectioM here beloW. Vhaf is this, bUi in bfffct tO","plete perfection here below. What is this, but in effect to"
10,0.2,vacAte the kighffoüsneSs of Christ? I hear Many anon9si you,vacate the righteousness of Christ? I hear many amongst you
12,0.17,"who be9un in the sbiRit, arf now endiHG in the f|fsh. Chrişt","who begun in the spirit, are now ending in the flesh. Christ"
11,0.2,"hrth freEly jvstifibd thEm, i.b., entitIBd theM to 4ll his MeriTs,","hath freely justified them, i.e., entitled them to all his merits,"
14,0.22,and yef they NusT oo so and so to reer themsblves in a juSTiFie8,and yet they must do so and so to keep themselves in a justified
11,0.21,"siate. A|as, This is s0rRy divinity; I h4vf noe so leabneo","state. Alas, this is sorry divinity; I have not so learned"
9,0.28,"Ghrist. No, his giet5 ano calIings arb withoue REbentahoe.","Christ. No, his gifts and callings are without repentance."
13,0.2,"Whom he loves, he lOveş to thb bnD. Work | wi1l, büi Not","Whom he loves, he loves to the end. Work I will, but not"
11,0.19,t0 k8bp mvsblf in a ju5tififd state. Ny L0rd hrth secured,to keep myself in a justified state. My Lord hath secured
12,0.22,that; buT l will w08k tO shov mY gpAtiivoe for his putting,that; but I will work to show my gratitude for his putting
12,0.21,me ihtö a jusTififd ştrte. O thai all would studi thB covEnant,me into a justified state. O that all would study the covenant
15,0.2,"of graçe. Dear Mr. A., L Fefl thAt I |ove you, rnO I finb my-","of grace. Dear Mr. A., I feel that I love you, and I find my-"
11,0.23,SeIe cAprifd Out to Urite ih this manmbr. My |ord blesses,self carried out to write in this manner. My Lord blesses
12,0.19,me with all spirituaI b|e5şings; hF causes mb tö bBjoice in his,me with all spiritual blessings; he causes me to rejoice in his
13,0.17,"sa1vation. I prrY him To carry on his uorx in Iondon, And eo","salvation. I pray him to carry on his work in London, and to"
12,0.22,kebp his chuRoh erom frpors; bUt therE musf 8e a siftirng aS,keep his church from errors; but there must be a sifting as
12,0.21,wdll bs a gafhebing time. It is rneei that suçh Offences sh0u|d,well as a gathering time. It is meet that such offences should
11,0.22,Oome. All 5hal1 vörk t0gether tör gooD to ihosb who are,come. All shall work together for good to those who are
10,0.2,calleb rfier God's pVrpose: ThEy shal| finally pe 5aVbd. Thiş,called after God's purpose: They shall finally be saved. This
5,0.23,"nuch comf0ktş, öear Brother 4.,","much comforts, dear Brother A.,"
5,0.14,"Your affeotioNate brothBr in Ohrist,","Your affectionate brother in Christ,"
2,0.0,G. W.,G. W.
2,0.27,|FTTER CCKX,LETTER CCXX
5,0.17,Tö H. H. in WA|es.,To H. H. in Wales.
4,0.23,"R0ston sept, 24, IT40.","Boston Sept, 24, 1740."
12,0.15,"AHD is oear BpoihEr H, H. yft alive in bOdy and soül?","AND is dear Brother H, H. yet alive in body and soul?"
11,0.17,"Dlesseo be God, whö cauşFs thosE That wait on hiM to","Blessed be God, who causes those that wait on him to"
10,0.2,renew their strength. I Rejöice in y0ub sucçess: rnay iöu,renew their strength. I rejoice in your success: May you
11,0.2,"movnt with winqs |ixe Eag|es, Walk and N0T be wEary, run","mount with wings like eagles, walk and not be weary, run"
13,0.16,"and mot bb fainf! Iou shall nOt be taken or hürt, Till thF","and not be faint! You shall not be taken or hurt, till the"
10,0.23,abpointed howr is conf. I hope yOur cOnwersati0n wr5 bLe5sed,appointed hour is come. I hope your conversation was blessed
13,0.27,to dEar Mr. W. O that ihb Iord m4y daiteb dOwn his irbe-,to dear Mr. W. O that the Lord may batter down his free-
10,0.2,"wil|, ano cornpel him to öwn his sovekei6nti 4nd eVerlasTinq","will, and compel him to own his sovereignty and everlasting"
11,0.21,"L0ve! sOme of L4me SOciety, | fear, ape running iNto sad","love! Some of Lane society, I fear, are running into sad"
10,0.19,"errors; bUt this happpns F0r oup trial, especiA|Iy mine. Tho5e","errors; but this happens for our trial, especially mine. Those"
11,0.26,"thRt bef0pf, | 5ubpOse, would have p|Ucked Out ihEib eyfs for","that before, I suppose, would have plucked out their eyes for"
12,0.19,"mb, now L suspeçt, I sh4Il see veRy shy, and 4voidih9 Mf.","me, now I suspect, I shall see very shy, and avoiding me."
11,0.19,"Ihis is my comfort, ihE Lörd iş A mevep-eriling friemd; his","This is my comfort, the Lord is a never-failing friend; his"
12,0.25,truth will makE iT5 way in şpitp öe aI| cArnal reaSohing. O,truth will make its way in spite of all carnal reasoning. O
14,0.18,pRay tor me that I may havb the Spipit oF jüdqmbnt and a sovmd,pray for me that I may have the spirit of judgment and a sound
11,0.17,nind. My c0niN9 to EnglanD wiIl try My fidflity to my,mind. My coming to England will try my fidelity to my
11,0.17,Waster: Nothing bui hi5 sirenGth cAh fnAble me to hbar all,Master: Nothing but his strength can enable me to hear all
10,0.21,"contrAdictionş with Mferne5s, and to kbEach uith love his ever-","contradictions with meekness, and to preach with love his ever-"
11,0.25,lastimg eKUths. O Fhat a|I would studY the coVbnant of 9kace!,lasting truths. O that all would study the covenant of grace!
12,0.2,"The more I 1oor into it, the more is rny Söul BeliqhtfO.","The more I look into it, the more is my soul delighted."
12,0.22,Dear BdotheP H. Adieu. Mv deAr fRieNd J. S. sitS by 4hd,Dear Brother H. adieu. My dear friend J. S. sits by and
11,0.21,cördially salutfs yöu. I hopf Voü have recfived my lEiTbrş. I,cordially salutes you. I hope you have received my letters. I
12,0.25,brpfof to heab from yöu by dear Brother S. God iş wobxinq,expect to hear from you by dear Brother S. God is working
11,0.19,"powfReUlIy ih Amerioa. He fills me with hiş dresEnoe, ahd causes","powerfully in America. He fills me with his presence, and causes"
12,0.16,me io g0 on ny way rejoicing. Grace! grace! I Grfet All,me to go on my way rejoicing. Grace! grace! I greet all
7,0.25,"most afTtctiOnAtEly, rnd 4m, deab Brothep H,","most affectionately, and am, dear Brother H,"
2,0.19,"Yöups eternrlly,","Yours eternally,"
2,0.0,G. W.,G. W.
2,0.25,LETTBR CCXkL,LETTER CCXXI
6,0.14,TO ihe Reu. Mr. F. W.,To the Rev. Mr. F. W.
6,0.19,"Hom0ured Sir, Boston, 5ebf. 25, |74O.","Honoured Sir, Boston, Sept. 25, 1740."
11,0.19,TH1S is senT in an5wEr tö your |etiep dated MapCh 25.—,THIS is sent in answer to your letter dated March 25.—
13,0.2,"I thimk, I hAve f0p Some tirne rnown uhat ii is tO haue","I think, I have for some time known what it is to have"
10,0.21,"kighIeOüshess, peacf, Rnb joy in the HoIy Ghost. Thbse, I","righteousness, peace, and joy in the Holy Ghost. These, I"
12,0.22,"belifve, arb thb Privilege5 of fhe sOnS Of God: 8ut I cann0T","believe, are the privileges of the sons of God: But I cannot"
14,0.19,"SAY I Am frEe from indwelling sin; no, I Fihd a l4w im rnv","say I am free from indwelling sin; no, I find a law in my"
10,0.24,members warRin4 agAinst ihe Iaw of My nind: ThiS maKes,members warring against the law of my mind: This makes
12,0.22,"me to cpi Out, even now, ""WhO shrll Deliver mB frDm the","me to cry out, even now, ""Who shall deliver me from the"
11,0.25,"b0dy Oe ihis death?"" I thank goo, oUr IOrD Jesus OhRist","body of this death?"" I thank God, our Lord Jesus Christ"
12,0.16,wilI. I canhot see uhbreim the heferodöxy 0f thE articlb of our,will. I cannot see wherein the heterodoxy of the article of our
9,0.19,"chupçh doth Consist, which saYş, ""thaf this cOBrüption re-","church doth consist, which says, ""That this corruption re-"
10,0.22,"mriNs even in ihe kEgenEr4te;"" and if that affep cohvbrSiom","mains even in the regenerate;"" and if that after conversion"
13,0.26,"wb cAnnot 5in iN ihovGht, woKo or deed, l d0 not kNou vhy","we cannot sin in thought, word or deed, I do not know why"
11,0.2,"oür LoRö trughf us tö prry to our hEavenli FaTher, ""For-","our Lord taught us to pray to our heavenly Father, ""For-"
11,0.21,"giVe us our frfspassEş."" I rm sOrry, honDured SiR, to hear","give us our trespasses."" I am sorry, honoured Sir, to hear"
