Word Count,Error Frequency,Text with OCR Error,Corrected Text
13,0.25,"intot hivgf hich s yety ou may hno1 es eintto,. The day oE",into things which as yet you may not see into. The day of
5,0,judgment will discover all. Adieu.,judgment will discover all. Adieu.
7,0.28,"Evr, ere oors in our blexssed Emmaamule,","Ever, ever yours in our blessed Emmanuel,"
2,0,G. W.,G. W.
2,0.25,LETTE CCXXIV,LETTER CCXXXVI
6,0.32,To hhe  Rv. Mr. F. W,To the Rev. Mr. F. W.
5,0.26,"Bohhemia (MargylanbdNo. 4, 174.","Bohemia (Maryland) Nov. 24, 1740."
4,0.2,"Dear and Hdbumnor3ed Sir,","Dear and Honored Sir,"
9,0.26,LLAS Tniht brother  G— brought g gour  two kind,LAST night brother G—— brought me your two kind
10,0,"letters. O that there may be harmony, and very inti-","letters. O that there may be harmony, and very inti-"
11,0,"mate union between us! Yet it cannot be, since you hold","mate union between us! Yet it cannot be, since you hold"
9,0,"universal Redemption. But no more of this. Perhaps, in","universal Redemption. But no more of this. Perhaps, in"
11,0.26,"Sprirng ,we hma yseo eaccch oothr face ott face. hi sevening,","Spring, we may see each other face to face. This evening,"
9,0,"God willing, I propose to embark for Georgia. Wonderful","God willing, I propose to embark for Georgia. Wonderful"
11,0.27,"thingGs our Lord ringst oop ass ,nn 7esa parts, veery dda.","things our Lord brings to pass, in these parts, every day."
11,0,Here is a close opposition from some of the Presbyterian Clergy.,Here is a close opposition from some of the Presbyterian Clergy.
13,0.29,"The secl of tkhe serpnt is tes am i l, ot whatever com~-","The seed of the serpent is the same in all, of whatever com-"
9,0.27,murioun. I expcectuch more gpossition eryy hourh.e,munion. I expect much more opposition every hour. The
10,0.25,devittl  ragis in Lonndovn. He inssn ow to  irumph indeeed.,devil rages in London. He begins now to triumph indeed.
9,0,The children of God are disunited among themselves. The,The children of God are disunited among themselves. The
12,0.27,kingo Ff 7Hhe cu hshaaall yet overrrule al1l  thingsf  ro good. My,king of the church shall yet overrule all things for good. My
9,0.31,"dderb rther, frroK Chlrist's ake aovi all idputaton Do","dear brother, for Christ's sake avoid all disputation. Do"
12,0,not oblige me to preach against you; I had rather die. Be,not oblige me to preach against you; I had rather die. Be
10,0,gentle towards the . They will get great advantage over,gentle towards the . They will get great advantage over
11,0.27,"yo, iif theyy  discvoer  ahnyinrregulanr wrmmth in your temmp.e I","you, if they discover any irregular warmth in your temper. I"
12,0.3,"cannnot for my sou uinnte wit tthe oavina BBrehren, HonvredSrr, AAdieu!","cannot for my soul unite with the Moravian Brethren, Honored Sir, Adieu!"
5,0,"Yours eternally in Christ Jesus,","Yours eternally in Christ Jesus,"
2,0.2,G. .W,G. W.
2,0.19,LEtTER    CCXXXVII,LETTER CCXXXVII
6,0.24,"Saint  eorggs (Pennylvania) Nov.. 224, 174C0,.","Saint George's (Pennsylvania) Nov. 24, 1740."
3,0,"Dear Brother T__,","Dear Brother T__,"
9,0,GOD has revived his own work in Philadelphia. His,GOD has revived his own work in Philadelphia. His
8,0.28,g|loy flled 1the groet house. Th3 affarxsbelonging,glory filled the great house. The affairs belonging
10,0.28,"thereto,     believe, arre well sete. Weee have nacl recioous","thereto, I believe, are well settled. We have had precious"
7,0.28,"ttmies at Cansie, Sclem; FGcs-mannr, ottingham ,Whiteclesay,","times at Cohansie, Salem, Fogs-mannor, Nottingham, Whiteclay,"
9,0,"Creek, and Bohemia. Brother G is come from England","Creek, and Bohemia. Brother G is come from England"
7,0.28,vevy ooppoltunely.  BBr7he rS comes oboout Chrizthmsa.,very opportunely. Brother S comes about Christmas.
11,0,"The brethren I think do grow, though sadly divided. But our","The brethren I think do grow, though sadly divided. But our"
11,0.25,"Lord wilIl orde all ftrg obod. ———  Uppon sevearl accunts,, I","Lord will order all for good. — Upon several accounts, I"
13,0,think it best to embark for England as soon as possible in the,think it best to embark for England as soon as possible in the
13,0.27,"SSrivg.  Opra yfor m,e that  may not by an eans grieive","Spring. O pray for me, that I may not by any means grieve"
11,0.31,th chilvren of God. I hodt hwgather i warmincouh,the children of God. I hope the weather is warm enough
12,0,for you. I trust our Lord has warmed and filled your dear,for you. I trust our Lord has warmed and filled your dear
11,0.29,soul. YYour rbfoHherChharlesiswith me. My ae fellow tove-,soul. Your brother Charles is with me. My dear fellow trave-
11,0.27,leer salute you amd oUurder brother R. Myl ovvio,lers salute you and our dear brother R. My love to
12,0,all that love the Lord Jesus. The war goes on bravely between,all that love the Lord Jesus. The war goes on bravely between
10,0.3,Michael an the  rago.n Our dear Lold (O conodescengdimg lovae),Michael and the Dragon. Our dear Lord (O condescending love!)
7,0.24,"is wonndrrous kindtto yar bOor, weak;","is wondrous kind to your poor, weak,"
6,0.24,"unwortthyy r0other and srvusant in hrit,","unworthy brother and servant in Christ,"
2,0,G. W.,G. W.
2,0,LETTER CCXXXVIII,LETTER CCXXXVIII
7,0,"Dear Mr. F__, Reedy-Island, Nov. 26, 1740.","Dear Mr. F__, Reedy-Island, Nov. 26, 1740."
12,0,"I Thank you for your letter. —You may print my life, as","I Thank you for your letter. —You may print my life, as"
10,0,"you desire. God willing, I shall correct my two volumes","you desire. God willing, I shall correct my two volumes"
10,0,"of sermons, and send them the very first opportunity. —Pray","of sermons, and send them the very first opportunity. —Pray"
11,0.26,"writ to mme by ver hip,+that gose shortlyy +u Chrles-","write to me by every ship, that goes shortly to Charles-"
1,0.25,Tow.,Town.
9,0.3,"I hal embark oEk Engldn ,Gb dwilling qbbout  bFruary,—","I shall embark for England, God willing, about February,—"
13,0.29,"I esreI mayy hear fruom yoa tthheeualfo, az often as pussib3e.","I desire I may hear from you there also, as often as possible."
9,0,"I have prefaced Jenks, and Presumptuous Sinners Detected. Mr.","I have prefaced Jenks, and Presumptuous Sinners Detected. Mr."
13,0.27,"Bradfrd hs th  elas, beecus ehee said he mas to prinnn it.YYou","Bradford has the last, because he said he was to print it. You"
11,0,"may have it of him.—The Ornaments of the Daughter of Zion,","may have it of him.—The Ornaments of the Daughter of Zion,"
11,0.29,yu may have  eereafteer. D ear Sir.A dieuu.I  do ntIdesapir,"you may have hereafter. Dear Sir, Adieu. I do not despair"
9,0.33,of your seeing  thereaoablenessfo 0CSrsliaity. Abpy o,of your seeing the reasonableness of Christianity. Apply to
12,0,"God; be willing to do the divine will, and you shall know","God; be willing to do the divine will, and you shall know"
12,0,it. I have heard from Mr. S; all is well. To-day sev-,it. I have heard from Mr. S; all is well. To-day sev-
12,0.27,"geral friiens have tuekn leavee of  m eat tkis pIalke, witimg fro","eral friends have taken leave of me at this place, waiting for"
13,0.3,a fair wid in ordert o ecbmrk for eorigaa.  think hIhare,a fair wind in order to embark for Georgia. I think I have
12,0.3,"beenn oh sore73 da, and have been eenuabled tcvvel up-","been on shore 73 days, and have been enabled to travel up-"
11,0.28,"wards of 8800 il.,s ondld to preach 10 imes, biaeesides ery","wards of 800 miles, and to preach 170 times, besides very"
9,0.22,"frequent exxhortatious at frivt  houses. I heauve cltlecttedd, in","frequent exhortations at private houses. I have collected, in"
10,0.32,"goodsa nd  mne yupmurds f 70/0 stierlig, r the Orphn-","goods and money, upwards of 700/. sterling, for the Orphan-"
11,0.29,house; blessedld b Godd! Gerea+ and iisble oet fruits os,house; blessed be God! Great and visible are the fruits of
12,0.29,mmmy lalltea swell as fcrmerf eeble laborss n p3pe in gen-,"my late, as well as former feeble labors, and people in gene-"
13,0.29,rvral cenn more  ea9er aftkr ht e ord tha  ver. O the love of,ral seem more eager after the word than ever. O the love of
2,0.2,God o,God to
3,0,"Your unworthy friend,","Your unworthy friend,"
2,0.25,. W.,G. W.
2,0.15,LETtER CCXXIX,LETTER CCXXXIX
5,0.25,ToMnr. N.  iNew-ork.,To Mr. N. in New-York.
8,0,"My very dear Brother, Charles-Town, Dec. 10, 1740.","My very dear Brother, Charles-Town, Dec. 10, 1740."
10,0.25,"IN ggtltt days, the Lord brkrought us hither. We rrviied","IN eight days, the Lord brought us hither. We arrived"
11,0,"last night, when the Redeemer vouchsafed so to fill me with","last night, when the Redeemer vouchsafed so to fill me with"
11,0.27,"hbhii5 bvire conollai0ons, tha I qould ccarce sleeg. I have ben","his divine consolations, that I could scarce sleep. I have been"
11,0,preaching this morning on the fire that happened of late from,preaching this morning on the fire that happened of late from
13,0,"these words, Isa. i. 9. "" Except the Lord of Hosts had left","these words, Isa. i. 9. "" Except the Lord of Hosts had left"
12,0,"unto us a very small remnant, we should have been as Sodom,","unto us a very small remnant, we should have been as Sodom,"
10,0.27,"anod wo ssnouldh ave ben  like uto Gomorlvo.h"" I m","and we should have been like unto Gomorrah."" I am"
12,0.24,vo determiend  o fseee England as soonn aspossibbble. I  havea  d,now determined to see England as soon as possible. I have had
10,0.29,"muc of OG0do's prssence in our pasasge ihther fom  Philade1lpa,","much of God's presence in our passage hither from Philadelphia,"
10,0.27,nd haave an yfprecious let+ers to sev y0ou O fffo|low,and have many precious letters to send you. O follow
9,0.28,"me with yaur prqyers. I leve hCarI1es-Twown,God willling,","me with your prayers. I leave Charles-Town, God willing,"
13,0.3,"tq-night, in  order t hastgnto thir relei,f ans halll  g oi nteh","to-night, in order to hasten to their relief, and shall go in the"
10,0,"same sloop which brought me here, to my beloved Georgia.","same sloop which brought me here, to my beloved Georgia."
14,0.27,"As soOoo nx po5ssibl, I iwll send  you a long Ie7tewr. In thge mean","As soon as possible, I will send you a long letter. In the mean"
9,0.31,"while  accet of nny lovef om, dear .M N,","while, accept of my love from, dear Mr. N,"
6,0.32,Y0or e rafctinnoate friend anobrother,Your very affectionate friend and brother
4,0.3,"an srvantiv Chri5st,","and servant in Christ,"
2,0.17,G.   W.,G. W.
0,0,,
2,0.17,LETTEER  CCXL,LETTER CCXL
4,0.14,T Mr.. G__ C__,To Mr. G__ C__
9,0,"On board the Savannah for Georgia, Dec. 11, 1740.","On board the Savannah for Georgia, Dec. 11, 1740."
3,0.29,"earBoher C__,","Dear Brother C__,"
10,0.25,"YOUKR laate etterxs, esspecilay  thatt hbichyou xxsent me by","YOUR late letters, especially that which you sent me by"
11,0.24,"wwoay of Charles—-Ton, mmade mgme smile. — I   wasg llad tb","way of Charles-Town, made me smile. — I was glad to"
13,0,"find that you had not so far thrown off all outward things, as","find that you had not so far thrown off all outward things, as"
14,0.29,+toe sotve  uqol to writeto any n; an I thuoght   I knw th,to resolve not to write to any one; and I thought I knew the
12,0.3,"frmae  of or heat, s thogh I w withinv yoUU. My deuar,","frame of your heart, as though I was within you. My dear,"
12,0,"dear George C, I love you tenderly in the bowels of Jesus","dear George C, I love you tenderly in the bowels of Jesus"
9,0,"Christ, and therefore would not have you be deceived.","Christ, and therefore would not have you be deceived."
11,0,"Alas, why do you pervert this text of scripture, ""Be still,","Alas, why do you pervert this text of scripture, ""Be still,"
14,0.28,"and cnow that I  am hhe ord,""  as if ti was desgd  to   kee","and know that I am the Lord,"" as if it was designed to keep"
11,0.27,"aa Chhristiaf r00o mstriving,   or mat stlilness oof  body,,, orai7ting","a Christian from striving, or meant stillness of body, or waiting"
11,0.28,uop nGod only iin ssiennce?  Te expreosn  tskenout of,upon God only in silence? The expression is taken out of
10,0.31,"the 46t PP5allm, whoke Gos tuy against heheaften is","the 46th Psalm, where God's fury against the heathen is"
11,0.27,daerbe in the most lilveyy colors; ad tthe n lgsthis people,described in the most lively colors; and then lest his people
10,0,"should complain of the severity of his dispensations, God com-","should complain of the severity of his dispensations, God com-"
11,0.26,"munds hem liltoo bes till, ""nott o munrmur qrrpien, knowincg","mands them to be still, ""not to murmur or repine, knowing"
12,0,"that he was the Lord, and might do what seemed him good.""","that he was the Lord, and might do what seemed him good."""
11,0.33,"has Tate en Bray inn eir tkansatioss expaihn t, anhtis","Thus Tate and Brady in their translations explain it, and this"
12,0.28,s  th etrue ahno gvneuinem meang of thaatt sentencce. It hah no,is the true and genuine meaning of that sentence. It hath no
11,0.27,"reeffrencce tqo stillnes in apyerr,o rstilensS soEf body. Dear bro-","reference to stillness in prayer, or stillness of body. Dear bro-"
13,0.25,"ther, I speak  to yoa  pppiainly, iceause I Olve oy .I tthink I","ther, I speak to you plainly, because I love you. I think I"
13,0,"know what it is to wait upon the Lord in silence, and to","know what it is to wait upon the Lord in silence, and to"
11,0.26,feel teh spirit f God mhin6i  nterccsesion tfo mmew ith gran-,feel the spirit of God making intercession for me with groan-
11,0.25,ingSSs which   eannt biut7eregd. Often hayv I  been att suh,ings which cannot be uttered. Often have I been at such
14,0.27,"times filed s it w3re wwwithte fullnesxs  fG d,a n I do onw","times filled as it were with the fullness of God, and I do now"
12,0.26,daily  carr yon  a ocmumuiaiwth he most highh God adn   th3,daily carry on a communion with the most high God and the
