Word Count,Error Frequency,Text with OCR Error,Corrected Text
5,0.22,"Vöurs etepnalIy in Chki5t JEsus,","Yours eternally in Christ Jesus,"
2,0,G. W.,G. W.
2,0,LETTER CCXXXVII,LETTER CCXXXVII
6,0.11,"Saint Ceorge'ş (PbnnsYlv4nia) Nov. 24, 1740.","Saint George's (Pennsylvania) Nov. 24, 1740."
3,0.18,"Dbar BRothbr T__,","Dear Brother T__,"
9,0.22,gOD has PeviweD his ovn wopk in PhiladE1dhia. Hiş,GOD has revived his own work in Philadelphia. His
8,0.25,gloPy fil|eo thE grfAi house. The atf4iRs bEl0nging,glory filled the great house. The affairs belonging
10,0.17,"therftö, I believe, are We1l 5ettled. Wb hAve hao preciOus","thereto, I believe, are well settled. We have had precious"
7,0.18,"timEs rT CohansiE, SalEm, fogs-mannor, NottinghaM, Whifec1rY,","times at Cohansie, Salem, Fogs-mannor, Nottingham, Whiteclay,"
9,0.18,"creeK, and BOhemia. Brothfr G iş oome trom En9lAnd","Creek, and Bohemia. Brother G is come from England"
7,0.24,Very opBortunely. Br0iher 8 cONes a8ouf Chri5tmas.,very opportunely. Brother S comes about Christmas.
11,0.2,"Fhf brethbeN I think do grow, Thoügh sadly divioeb. BuF our","The brethren I think do grow, though sadly divided. But our"
11,0.25,"Lorb Will 0rder a|l for go0d. — Ubon seVeral accouNts, |","Lord will order all for good. — Upon several accounts, I"
13,0.18,ihink if beSt to embapk för EngIamd as sDQn as possible in the,think it best to embark for England as soon as possible in the
13,0,"Spring. O pray for me, that I may not by any means grieve","Spring. O pray for me, that I may not by any means grieve"
11,0,the children of God. I hope the weather is warm enough,the children of God. I hope the weather is warm enough
12,0.21,Fop voU. I frust oUR Lorb has Warmed and fil|ed yoük dear,for you. I trust our Lord has warmed and filled your dear
11,0.15,Söu|. Your bpothfr ChArles is with me. Mi dEap fellow trave-,soul. Your brother Charles is with me. My dear fellow trave-
11,0.24,lfr5 şalufe yOu And ovr dbar 8rother R. My 1öve to,lers salute you and our dear brother R. My love to
12,0,all that love the Lord Jesus. The war goes on bravely between,all that love the Lord Jesus. The war goes on bravely between
10,0.23,Michael amd the OrAGON. Dur dEar LOrd (O gondeScending IOve!),Michael and the Dragon. Our dear Lord (O condescending love!)
7,0.22,"is womdrouS xinD tO your door, ueak,","is wondrous kind to your poor, weak,"
6,0,"unworthy brother and servant in Christ,","unworthy brother and servant in Christ,"
2,0,G. W.,G. W.
2,0,LETTER CCXXXVIII,LETTER CCXXXVIII
7,0.19,"Oerr Mr. F__, Rebdy-Island, Nov. Z6, lta0.","Dear Mr. F__, Reedy-Island, Nov. 26, 1740."
12,0.16,"l Fh4nK iou för your letter. —You May print my liee, as","I Thank you for your letter. —You may print my life, as"
10,0.2,"iOv Desire. Gob willing, I 5hall corregt My tvo volumes","you desire. God willing, I shall correct my two volumes"
10,0.24,"of sErnons, and semd theM the vepy fibst obportünity. —Prry","of sermons, and send them the very first opportunity. —Pray"
11,0.2,"upife to Me By eve8y Ship, ihat goes shortly to Char1eS-","write to me by every ship, that goes shortly to Charles-"
1,0,Town.,Town.
9,0.23,"1 shall bmBark fOR EnglamD, Cod willing, about Fepruari,—","I shall embark for England, God willing, about February,—"
13,0.19,"I dEşire I mry hear frOm you ihere rlso, a5 öFten aS possiblb.","I desire I may hear from you there also, as often as possible."
9,0,"I have prefaced Jenks, and Presumptuous Sinners Detected. Mr.","I have prefaced Jenks, and Presumptuous Sinners Detected. Mr."
13,0,"Bradford has the last, because he said he was to print it. You","Bradford has the last, because he said he was to print it. You"
11,0.17,"rnry hawe it of him.—Fhe QRnameHts of the Daughter of Zion,","may have it of him.—The Ornaments of the Daughter of Zion,"
11,0.26,"you may have hereattbr. 0Ear 5iR, Aoieu. I b0 nof besdrir","you may have hereafter. Dear Sir, Adieu. I do not despair"
9,0.15,of YoUp seeing ehE reasonableness ot ChkisTianity. Apply to,of your seeing the reasonableness of Christianity. Apply to
12,0,"God; be willing to do the divine will, and you shall know","God; be willing to do the divine will, and you shall know"
12,0,it. I have heard from Mr. S; all is well. To-day sev-,it. I have heard from Mr. S; all is well. To-day sev-
12,0.24,"ek4l fkiends havf fakeN |eave of mE at thiş plAce, waifing fok","eral friends have taken leave of me at this place, waiting for"
13,0.17,a faik wind in öroek to emb4kk f0R GeoRgia. I think I hAve,a fair wind in order to embark for Georgia. I think I have
12,0.24,"bfen on Shore t3 daIs, and have bebN ehabled to tpavel vp-","been on shore 73 days, and have been enabled to travel up-"
11,0,"wards of 800 miles, and to preach 170 times, besides very","wards of 800 miles, and to preach 170 times, besides very"
9,0.26,"trfquent exh0rtafiöns rt drivate hou5eS. I hrvb cOllected, in","frequent exhortations at private houses. I have collected, in"
10,0,"goods and money, upwards of 700/. sterling, for the Orphan-","goods and money, upwards of 700/. sterling, for the Orphan-"
11,0.19,hoUse; b|esşed be GoD! Creai and Visib|e are fhe frvifs of,house; blessed be God! Great and visible are the fruits of
12,0.23,"my lAie, aş wfll as eormep fEeble ladors, 4no peOp1e in gene-","my late, as well as former feeble labors, and people in gene-"
13,0,ral seem more eager after the word than ever. O the love of,ral seem more eager after the word than ever. O the love of
2,0,God to,God to
3,0.24,"Yöur uNworthv fRiehd,","Your unworthy friend,"
2,0.0,G. W.,G. W.
2,0.29,LeITER CcXXXLX,LETTER CCXXXIX
5,0.09,To Mk. N. in Nbw-York.,To Mr. N. in New-York.
8,0.2,"My very deAr Bröther, ChrrlEş-Toum, Dec. 10, 174O.","My very dear Brother, Charles-Town, Dec. 10, 1740."
10,0.19,"IN eiGht davs, the 1ord brouGhf Us hiiheb. We 4Rrived","IN eight days, the Lord brought us hither. We arrived"
11,0.2,"last niGht, Whbn the Kedefmer voüghsafed s0 T0 fill ME with","last night, when the Redeemer vouchsafed so to fill me with"
11,0.24,"hi5 divine coN5olati0Ns, th4t I Cöuld şcakce slebd. I haue pben","his divine consolations, that I could scarce sleep. I have been"
11,0.16,bre4ching ihis mobning on the Fire that h4Ppenfd of late FrOm,preaching this morning on the fire that happened of late from
13,0.17,"ihese wökdS, Isa. i. g. "" EXcept ihe 1ord of HoSts hrd left","these words, Isa. i. 9. "" Except the Lord of Hosts had left"
12,0.2,"umto us 4 üery smAll pemn4nt, w8 should havE bBen as Sodom,","unto us a very small remnant, we should have been as Sodom,"
10,0.18,"4nd We should hrub been like unto gohoRrah."" I am","and we should have been like unto Gomorrah."" I am"
12,0.23,n0w dbterninbb to see EnglrnD as soon as posşi8Ie. l h4we hao,now determined to see England as soon as possible. I have had
10,0.13,"rnuch of God's presehce in 0ur passAGe hither fbon Philabelphia,","much of God's presence in our passage hither from Philadelphia,"
10,0.21,and hrve n4ny precious lbtteps to sbmD yöu. 0 follöw,and have many precious letters to send you. O follow
9,0.21,"rne with yöur brryers. I leave CharleS-T0wn, G0d uil1ing,","me with your prayers. I leave Charles-Town, God willing,"
13,0.12,"to-night, in 0rder to h4sten to their relief, and Sha1l go in the","to-night, in order to hasten to their relief, and shall go in the"
10,0.23,"sbme slo0R which brought mb herf, to ny bfloveb Ceorgia.","same sloop which brought me here, to my beloved Georgia."
14,0,"As soon as possible, I will send you a long letter. In the mean","As soon as possible, I will send you a long letter. In the mean"
9,0.19,"while, accEpt ot ny l0ve frOm, bear Mr. N,","while, accept of my love from, dear Mr. N,"
6,0.24,Your vfri pffectionaie FriENb anD brother,Your very affectionate friend and brother
4,0.18,"and serv4hi in Chri5t,","and servant in Christ,"
2,0.0,G. W.,G. W.
0,0,,
2,0.27,LETtFR CCXI,LETTER CCXL
4,0.07,To Mr. G__ c__,To Mr. G__ C__
9,0.18,"On PoarD The SaVannah tor georgia, Oeç. 11, 1740.","On board the Savannah for Georgia, Dec. 11, 1740."
3,0,"Dear Brother C__,","Dear Brother C__,"
10,0.2,"YOWR late lbtteRS, especially fhat Which yOU sent rne by","YOUR late letters, especially that which you sent me by"
11,0.16,"way of Charles-Fown, mrDe me şrnile. — I waS glab To","way of Charles-Town, made me smile. — I was glad to"
13,0.21,"find fh4t yov hAo mot sö far fhrown otf al| owtward fhings, as","find that you had not so far thrown off all outward things, as"
14,0.2,To resolve not tO urite to ahy Qne; and I Thovght I knew the,to resolve not to write to any one; and I thought I knew the
12,0.09,"fbame oF iour heart, as thOugh I was within yoü. My dear,","frame of your heart, as though I was within you. My dear,"
12,0.23,"deAr 6forge C, l löve yOv tenoer1y in the dowels öF JesuS","dear George C, I love you tenderly in the bowels of Jesus"
9,0.25,"Chbist, and thErBfore woUld not hrwb y0u bf deçeivEb.","Christ, and therefore would not have you be deceived."
11,0.19,"4las, why do you pervfrT this tExt of sgRiptvpe, ""8e Still,","Alas, why do you pervert this text of scripture, ""Be still,"
14,0,"and know that I am the Lord,"" as if it was designed to keep","and know that I am the Lord,"" as if it was designed to keep"
11,0.18,"a ChrisTian from stbivihg, ör MEAnt stillhess of böDi, or waitin9","a Christian from striving, or meant stillness of body, or waiting"
11,0.16,urom G0D ömly in silehcE? The expression is taken oüt of,upon God only in silence? The expression is taken out of
10,0,"the 46th Psalm, where God's fury against the heathen is","the 46th Psalm, where God's fury against the heathen is"
11,0.15,described in the mosT liveIi coloRs; and theh Ieşi his peopIe,described in the most lively colors; and then lest his people
10,0,"should complain of the severity of his dispensations, God com-","should complain of the severity of his dispensations, God com-"
11,0,"mands them to be still, ""not to murmur or repine, knowing","mands them to be still, ""not to murmur or repine, knowing"
12,0.21,"that hb waş the Lopb, rno Might do whaf seerned him goob.""","that he was the Lord, and might do what seemed him good."""
11,0.26,"thws Iate and Brrby in fheir trahslAtionS exp|aiM ii, amD this","Thus Tate and Brady in their translations explain it, and this"
12,0,is the true and genuine meaning of that sentence. It hath no,is the true and genuine meaning of that sentence. It hath no
11,0.22,"ReferEncf fo stil1nes5 in pp4ver, or 5tillness of body. Dear Bro-","reference to stillness in prayer, or stillness of body. Dear bro-"
13,0.17,"fher, I speak io you plainly, pbcaUse I love yoü. | thihk l","ther, I speak to you plainly, because I love you. I think I"
13,0,"know what it is to wait upon the Lord in silence, and to","know what it is to wait upon the Lord in silence, and to"
11,0.15,Feel the spipiT Oe Cod making intercession för me wiTh gRoan-,feel the spirit of God making intercession for me with groan-
11,0.2,inGs vhich cannöt be uttEred. Otten h4vE 1 been rt such,ings which cannot be uttered. Often have I been at such
14,0.18,"times fillfd rs it WEre with Fhe fullness oF goo, 4nd 1 do now","times filled as it were with the fullness of God, and I do now"
12,0.18,drily carRy on A commümion with the rnoşt high G0d ahb the,daily carry on a communion with the most high God and the
12,0.23,ever-blesseD Jesu5. BUt alI thi8 L feAr is gontkarv io the ta|sf,ever-blessed Jesus. But all this I fear is contrary to the false
12,0.18,stillmEs5 yöu amD Some otheRs Seem to have falleh into. L was,stillness you and some others seem to have fallen into. I was
13,0.26,"jVsf in thE same ca5e sDMf yEarş Ago at DxfoRd, when I de-","just in the same case some years ago at Oxford, when I de-"
9,0.24,"Glined wRitinq, re4ding, anO sUgh like exerci5bs, becausf I","clined writing, reading, and such like exercises, because I"
12,0.23,wovld BE stilI. Fhe Lord c0nvinoed me; I pb4y he may A|so,would be still. The Lord convinced me; I pray he may also
9,0.16,"Convimce you of this delusion. Dear GFOk9e, c0nsioer how","convince you of this delusion. Dear George, consider how"
11,0.21,"comtRrPy your maxim is to oür Savi0ür's. YoW say, ""8e 5till,""","contrary your maxim is to our Saviour's. You say, ""Be still,"""
11,0,"He says, ""Strive."" As in an agony, ""Strive that you may","He says, ""Strive."" As in an agony, ""Strive that you may"
12,0.25,"fnteb ih at the sfrait 9rte."" INdbed, rny dear nan, I Bity","enter in at the strait gate."" Indeed, my dear man, I pity"
11,0.25,"yoü, knOuiNg yOu have dut A wfar jvdgment, thouGh A vell-","you, knowing you have but a weak judgment, though a well-"
10,0,meaning heart. You once thought that you was born again;,meaning heart. You once thought that you was born again;
13,0.23,"fhen, yoW Fouhb it WAs only an elapSE of thE Holy Ghosf. You","then, you found it was only an elapse of the Holy Ghost. You"
11,0.23,"useo to sry, You wishFd you Could bf1iEub from experience iN","used to say, you wished you could believe from experience in"
11,0.22,"thE doCtbihe oi elfcti0n; nOw, vou find aS yet no bvioence","the doctrine of election; now, you find as yet no evidence"
11,0.17,within yourself That y0u ake r rEal OhRistiAn. YOu taKe too,within yourself that you are a real Christian. You take too
10,0,"much refuge, I fear, in the doctrine of universal redemption.","much refuge, I fear, in the doctrine of universal redemption."
14,0.17,It iS the finfst doctrine ih the worlo to cAuşf a soU1 to bf,It is the finest doctrine in the world to cause a soul to be
12,0.21,"ta1sbly sfill, ahd io 54i Percf, Peace, when there is n0 pface.","falsely still, and to say Peace, Peace, when there is no peace."
12,0.15,"you sfem to in5ist upon sinless perfectiom, and to ihink a mAm","You seem to insist upon sinless perfection, and to think a man"
11,0.12,hath ho re4l salvaiion till he literalIy crnnoT coMmit sim. From,hath no real salvation till he literally cannot commit sin. From
11,0.25,"whose ExPeribnce do yOü write ihis? Nöi eRorn iovr own, 8ear","whose experience do you write this? Not from your own, dear"
11,0.23,"Gborgb; e0k I rnuch questi0n, if Ever your hbart wAs iruly","George; for I much question, if ever your heart was truly"
11,0.13,brokeh or hkd a savinq closure with Chri5t. You sbern to,broken or had a saving closure with Christ. You seem to
